Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
right_hand_thumb_rota_link3,2.85344851238926E-06,0.01563912301792,-0.000426212544824674,0,0,0,0.00424359946087867,3.01151018687176E-07,-1.29922730957763E-10,9.10332532885447E-12,1.39445124279971E-07,5.65863917412428E-09,2.96153974328627E-07,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_thumb_rota_link3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_thumb_rota_link3.STL,,Z6-1,rt4,b4,right_hand_thumb_rota_joint3,revolute,0,0.037417,-0.0045,0,0,0,right_hand_thumb_rota_link2,1,0,0,0.295,2,0,1.571,,,0,0,,,,
right_hand_thumb_rota_link4,-2.46677678283902E-14,-5.55111512312578E-17,0,0,0,0,3.18086256175967E-07,8.05155835945418E-15,7.84423562629144E-29,-5.43722378923582E-28,1.10054531238383E-13,9.46633086265214E-30,1.10054531238383E-13,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_thumb_rota_link4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_thumb_rota_link4.STL,,固定块-2,rt5,b5,right_hand_thumb_rota_joint4,fixed,0,0.0181728187019062,0.00791114210898186,0,0,0,right_hand_thumb_rota_link3,0,0,0,,,,,,,0,0,,,,
right_hand_thumb_rota_link5,-2.46747067222941E-14,-8.32667268468867E-17,-1.38777878078145E-17,0,0,0,3.18086256175967E-07,8.05155835945418E-15,1.22914389794749E-28,-5.34157440447778E-28,1.10054531238383E-13,9.46633086265214E-30,1.10054531238383E-13,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_thumb_rota_link5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_thumb_rota_link5.STL,,固定块-3,rt6,b6,right_hand_thumb_rota_joint5,fixed,0,0.0312512504715699,0,0,0,0,right_hand_thumb_rota_link3,0,0,0,,,,,,,0,0,,,,
right_hand_index_bend_link,0.000800179544238866,-1.23512311489549E-15,0.0116298858976673,0,0,0,0.00264577949464747,1.62652287237183E-07,5.32496295912494E-21,1.88538931095091E-08,1.63545641461914E-07,1.79849538740913E-21,1.29890216374731E-07,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_index_bend_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_index_bend_link.STL,,Z1-5,rif1,c1,right_hand_index_bend_joint,revolute,0.0045,0.032961,0.096293,0,0,0,right_hand_link,-1,0,0,0.295,2,-0.262,1.396,,,0,0,,,,
right_hand_index_rota_link1,-0.00460077454805617,2.64962858453205E-06,0.0165208268829082,0,0,0,0.0167190177737581,2.97069880615401E-06,-2.97090683875367E-10,1.02019568697042E-07,3.49315662704665E-06,-6.80003172569543E-10,1.17769682196405E-06,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_index_rota_link1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_index_rota_link1.STL,,Z2-5,rif2,c2,right_hand_index_rota_joint1,revolute,0.0055,0,0.0233,0,0,0,right_hand_index_bend_link,0,1,0,0.884,1.696,0,1.745,,,0,0,,,,
right_hand_index_rotaback_link1,-0.0199604212697389,-1.11555281114006E-06,-0.0153905493917118,0,0,0,0.0014847090919946,3.6571443490717E-07,-1.35959119963281E-11,1.57474468078164E-08,3.34387121511714E-07,7.17665548579878E-11,4.24619424560128E-08,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_index_rotaback_link1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_index_rotaback_link1.STL,,Z3-5,rif3,c3,right_hand_index_rotaback_joint1,fixed,0,0,0.0345,0,0,0,right_hand_index_rota_link1,0,0,0,,,,,,,0,0,,,,
right_hand_index_rota_link2,-0.00361835937101106,3.42636230876783E-05,0.0221934729698274,0,0,0,0.00859378308105645,1.13123777562686E-06,2.10361210583977E-09,-5.59174299746328E-08,1.18838161805875E-06,-9.42023233305087E-10,3.64632289452187E-07,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_index_rota_link2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_index_rota_link2.STL,,Z4-5,rif3,c3,right_hand_index_rota_joint2,revolute,0,0,0.0345,0,0,0,right_hand_index_rota_link1,0,1,0,0.302,1.98,0,1.571,,,0,0,,,,
right_hand_index_rotaback_link2,-0.0111115598196365,-3.27218405192856E-05,-0.013607038431935,0,0,0,0.00116147616399229,1.7742056256337E-07,-1.97115211150288E-11,8.32553494798421E-09,1.56580877431229E-07,-2.45988108191729E-10,2.83361972980405E-08,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_index_rotaback_link2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_index_rotaback_link2.STL,,Z5-5,rif4,c4,right_hand_index_rotaback_joint2,fixed,-0.00450000001858888,0,0.0374168958516306,0,0,0,right_hand_index_rota_link2,0,0,0,,,,,,,0,0,,,,
right_hand_index_rota_link3,-0.000426169388122585,2.78802808797302E-06,0.0156390611297944,0,0,0,0.00424361462540708,2.96153857936432E-07,9.22376320133525E-12,5.65965175355059E-09,3.01149948369576E-07,-1.27785003714026E-10,1.39443701569972E-07,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_index_rota_link3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_index_rota_link3.STL,,Z6-5,rif4,c4,right_hand_index_rota_joint3,revolute,-0.0045,0,0.037417,0,0,0,right_hand_index_rota_link2,0,1,0,0.295,2,0,1.571,,,0,0,,,,
right_hand_index_rota_link4,3.38271077815477E-16,-2.48898124333152E-14,0,0,0,0,3.18086256175967E-07,1.10054531238383E-13,-1.14030573931169E-29,8.46200815795752E-42,8.05155835945416E-15,2.55700271914797E-29,1.10054531238383E-13,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_index_rota_link4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://xhand_right/meshes/right_hand_index_rota_link4.STL,,固定块-10,rif5,c5,right_hand_index_rota_joint4,fixed,0.0079111421089901,0,0.0181728187019025,0,0,0,right_hand_index_rota_link3,0,0,0,0,0,0,0,,,0,0,,,,
